PK,NOMBRE,HORARIO,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD
5978304,Parque La Viña,,Zonas infantiles Instalaciones deportivas,Bus: 102 Renfe: Asamblea de Madrid- Entrevías,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=848eeef66907e210VgnVCM1000000b205a0aRCRD,TIMOTEO PEREZ RUBIO,CALLE,V,9.0,MADRID,MADRID,28053.0,ENTREVIAS,PUENTE DE VALLECAS,442766.0,4470771.0,40.38556774381467,-3.67430914572838
5984737,Parque Ladera de los Almendros,,Zonas infantiles Zonas caninas,"Bus: 8 , 71  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60d548147809e210VgnVCM2000000c205a0aRCRD,LADERA DE LOS ALMENDROS,CALLE,V,46.0,MADRID,MADRID,28032.0,VALDEBERNARDO,VICALVARO,,,40.39616431537003,-3.6261065047300303
5977748,Parque Lineal de Palomeras,,No especificado,"Bus: 54, 58, 103, 142, 143, 310 Metro: Miguel Hernández  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d757e2fa26c6e210VgnVCM2000000c205a0aRCRD,ALBUFERA,AVENIDA,V,293.0,MADRID,MADRID,28038.0,PALOMERAS SURESTE,PUENTE DE VALLECAS,445987.0,4470776.0,40.38581882868559,-3.6363631773029352
5987787,Parque Lineal del Manzanares (Usera - Pte de Vallecas),En Otoño e Invierno: de 7 a 22 horas. En Primavera y Verano: de 7 a 24 horas (se inicia el fin de semana del cambio a horario de verano).,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Senda botánica Mirador Circuito deportivo,"Metro: Doce de Octubre (línea 3) Bus: 23 , 123 , 78  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0a4b0cedda9e210VgnVCM1000000b205a0aRCRD,PERALES,CAMINO,V,47.0,MADRID,MADRID,28026.0,ALMENDRALES,USERA,,,40.379745,-3.690042
6372574,Parque Madrid Río,,"Zonas infantiles  Jabalíes (C/ Ribera del Manzanares, 1) Bosque de Trepa (Junto Puente del Rey) Mikado (P&amp;ordm; Marqués de Monistrol, 3) Jabalíes (P&amp;ordm; de la Ermita del Santo, 8) Esqueleto  (Av. Del Manzanares, 12) Columpios (Av. Del Manzanares, 44) Columpios (Bajo enlace Pirámides; Marqués de Vadillo, Margen derecha) Accesibilidad Universal (Frente a Pasarela de Bolas) Equilibrios (Av. Del Manzanares, 172) Tirolina (Av. Del Manzanares, 206) El Vado (C/ Antonio López, 183) Bosque de Trepa (C/ Virgen del Puerto, 47) Columpios (Bajo enlace Pirámides; Marqués de Vadillo, Margen izquierda) Esqueleto (P&amp;ordm; de Yeserías, 9) Toboganes (P&amp;ordm; de Yeserías, 27) Barco Lapset (P&amp;ordm; de Yeserías, 49) Tirolina (P&amp;ordm; de la Chopera, 37) Columpios (C/ Embajadores, 314, en BMX)    Zonas de mayores   Zonas caninas   Instalaciones deportivas  Pistas de padel (P&amp;ordm; Marqués de Monistrol, s/n) Petanca (San Pol de Mar) Petanca (Junto al Puente de San Isidro) Pistas polideportivas (Junto al Puente de San Isidro) Circuito biosaludable (Av.. del Manzanares, frente al Estadio Vicente  Calderón) Rocódromo Roc 30 (Av. del Manzanares, 108) Pistas polideportivas (Pasaje de Montserrat, s/n) Petanca (P&amp;ordm; de Yeserías, 29) Fútbol 11 y 7 (Parque de Arganzuela, junto Puente de Praga) Skatepark y Patinaje (P&amp;ordm; de la Chopera, junto Puente de Praga) Pistas de padel y tenis (Av. Del Manzanares, junto Puente de Praga) Circuito biosaludable (Entre Puente de Praga y C/ San  Graciano) Petanca (Frente al Invernadero de Arganzuela) Centro de Remo (Pasarela de la Princesa) Pistas polideportivas (C/ del Vado, s/n) Pista de baloncesto (C/ Ricardo Damas) Pista de BMX (C/ Embajadores, 316) Circuito biosaludable (C/ Embajadores, 314, en BMX)    Puntos de información ambiental   Auditorios   Quioscos y cafeterías  Café. Bar Puente de Segovia (P&amp;ordm; de la Ermita del Santo, 4) Café. Bar Virgen del Puerto (P&amp;ordm; Virgen del Puerto, 45) Cafetería Pasaje de Montserrat (Al norte del Pasaje de  Montserrat) Quiosco de helados y bebidas (P&amp;ordm; de las Yeserías, 31) Café. Bar Playa (P&amp;ordm; de las Yeserías, 41)    Puentes, pasarelas y presas (de norte a sur)  Puente de los Franceses Presa n&amp;ordm; 3 Pasarela de Almuñecar Presa n&amp;ordm; 4 Pasarela histórica de Aniceto Marinas Puente del Rey Presa n&amp;ordm; 5 Puente de Segovia Puente Oblicuo Presa n&amp;ordm; 6 Pasarela del Principado de Andorra Puente de San Isidro Presa n&amp;ordm; 7 Pontona Norte Puente de Toledo Pasarela del Canal Puente de Bolas Puente Monumental o Pasarela Perrault Pasarela de la Playa Presa n&amp;ordm; 8 Puente de Praga Pasarela de Praga Puente del Invernadero Puente de Matadero Puente de la Princesa Pasarela de la Princesa Presa n&amp;ordm; 9 Pasarela Nudo Sur","Metro: Príncipe Pío (línea 6 y 10), Puerta del Ángel (línea 6), Pirámides (línea 5), Marqués de Vadillo (línea 5), Legazpi (línea 3 y 6) y Almendrales (línea 3). RENFE: Príncipe Pío, Pirámides. Aparcamiento Público (próximo): Paseo de Extremadura y Principe Pio.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fec1d25e5356310VgnVCM2000000c205a0aRCRD,PASEO DE LAS YESERIAS,PASARELA HISTORICA,T,63.42713567839196,MADRID,MADRID,28005.0,,DISTRITO,439532.0,4472193.0,40.39815439895114,-3.7125359439695975
5983740,Parque Martala,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas,"Bus: 32, 71  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6719706b5f8e210VgnVCM2000000c205a0aRCRD,MORATALAZ,AVENIDA,V,183.0,MADRID,MADRID,28030.0,MARROQUINA,MORATALAZ,445366.0,4473334.0,40.40882236801765,-3.643898652734279
5963936,Parque Martin Luther King,,Zonas infantiles Instalaciones deportivas Auditorios,"Metro: Conde de Casal (línea 6). Bus: 8 , 10 , 24 , 54 , 56 , 57 , 113 , 136, 141 , 148 , 310.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14ec3abc4be2e210VgnVCM1000000b205a0aRCRD,CERRO NEGRO,CALLE,V,1.0,MADRID,MADRID,28007.0,ADELFAS,RETIRO,443131.0,4472170.0,40.398195733324194,-3.6701340560704026
5983593,Parque Meseta de Orcasitas,,Zonas infantiles Zonas caninas Instalaciones deportivas,"Bus: 60  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f344f963318e210VgnVCM1000000b205a0aRCRD,COOPERATIVAS,RONDA,V,6.0,MADRID,MADRID,28041.0,ORCASITAS,USERA,439919.0,4468772.0,40.3673502443602,-3.7076605178679096
5965953,Parque Mirador de Tierno Galván,,No especificado,"Bus: 148  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fd8433bf683e210VgnVCM1000000b205a0aRCRD,NEBULOSAS,CALLE,V,7.0,MADRID,MADRID,28045.0,DELICIAS,ARGANZUELA,441813.0,4471797.0,40.394735491209424,-3.6856299107811368
6006578,Parque Mirador de las Cárcavas,Abierto las 24 horas.,Zonas infantiles Instalaciones deportivas Mirador,"Bus: 87  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdbec6fde0dde210VgnVCM2000000c205a0aRCRD,RAFAELA APARICIO,CALLE,V,2.0,MADRID,MADRID,28055.0,VALDEFUENTES,HORTALEZA,446347.0,4481136.0,40.47917989766592,-3.6330084507532687
5998367,Parque Norte,,Zonas infantiles Zonas de mayores Instalaciones deportivas Mirador,"Bus: 124, 137  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10d3ed24a83ce210VgnVCM1000000b205a0aRCRD,ARZOBISPO MORCILLO,CALLE,V,7.0,MADRID,MADRID,28029.0,LA PAZ,FUENCARRAL-EL PARDO,441233.0,4481384.0,40.48106787416528,-3.6933504628706095
5997754,Parque Nudo Norte de Begoña,,Zonas infantiles Instalaciones deportivas,"Metro: Begoña (línea 10) Bus: 124, 137  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28588ffa023ce210VgnVCM1000000b205a0aRCRD,LLANO CASTELLANO,AVENIDA,V,1.0,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441989.0,4481693.0,40.483895554775785,-3.684471539316277
5983597,Parque Olof Palme,,Zonas infantiles Zonas de mayores Zonas caninas,"Metro: Plaza Elíptica (línea 6 y 11) Bús: 47 , 60 , 81 , 247  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5af9053c8718e210VgnVCM1000000b205a0aRCRD,CERECINOS,CALLE,V,1.0,MADRID,MADRID,28026.0,ZOFIO,USERA,439486.0,4470667.0,40.38439900273861,-3.712951996842945
10965194,Parque Orlando Zapata Tamayo,,Zonas infantiles Zonas deportivas Cancha de baloncesto,"Metro: líneas 8 y 9 (Colombia)  Bus: 52  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=95b86c7fe412b610VgnVCM2000001f4a900aRCRD,URUGUAY,CALLE,V,6.0,MADRID,MADRID,28016.0,HISPANOAMERICA,CHAMARTIN,442825.0,4478479.0,40.455011305200735,-3.6743070613284736
5991690,Parque Paseo Muñoz Grandes,,Zonas infantiles Zonas caninas,"Bus: 34 , 35  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bc1fe8cec3be210VgnVCM1000000b205a0aRCRD,MARCELINO CAMACHO,PASEO,V,6.0,MADRID,MADRID,28025.0,VISTA ALEGRE,CARABANCHEL,437204.0,4470763.0,40.385086008433305,-3.7398326701482016
5978254,Parque Payaso Fofó,,Zonas infantiles Zonas caninas Instalaciones deportivas,"Bus: 310, 410, 144, 57, 136 RENFE: Asamblea de Madrid - Entrevías.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cadb9566807e210VgnVCM1000000b205a0aRCRD,PAYASO FOFO,CALLE,V,11.0,MADRID,MADRID,28018.0,PALOMERAS BAJAS,PUENTE DE VALLECAS,443987.0,4471144.0,40.38901086962944,-3.6599692832803834
5966334,Parque Peñuelas,,Zonas infantiles Zonas caninas,"Metro: Pirámides (línea 5) Bus:18, 62  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=41b0a2aad983e210VgnVCM2000000c205a0aRCRD,GARGANTILLA,CALLE,V,2.0,MADRID,MADRID,28005.0,ACACIAS,ARGANZUELA,440265.0,4472283.0,40.39900396358797,-3.703926416750334
5995661,Parque Pinar de la Elipa,,Zonas infantiles Instalaciones deportivas,"Bus: 28 , 71 , 110 , 113 , 210  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd872e3d07cbe210VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,V,26.0,MADRID,MADRID,28017.0,VENTAS,CIUDAD LINEAL,444319.0,4474450.0,40.418806485625446,-3.656346959235439
6007525,Parque Pinar del Rey,Abierto las 24 horas.,Zonas infantiles Auditorios Cafetería con terraza,"Bus: 9 , 72 , 87 , 125 , 229  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d53460fc97dde210VgnVCM2000000c205a0aRCRD,CANILLAS,CARRETERA,V,1.0,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,444414.0,4479404.0,40.463441129364256,-3.6556488853143465
5985975,Parque Plaza Chozas de Canales,,Zonas infantiles,"Metro: Villaverde Bajo Cruce (línea 3) Bus: 22, 59, 79, 85, 123, 130  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d56195e7559e210VgnVCM2000000c205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,10.0,MADRID,MADRID,28021.0,LOS ROSALES,VILLAVERDE,441360.0,4467143.0,40.35277786522202,-3.6905392176697744
5986841,Parque Plaza Colonia Oroquieta,,Zonas infantiles Instalaciones deportivas,"Metro: Villaverde Cruce (línea 3) Bus: 22, 59, 79, 85, 123, 130  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=920907ea5d99e210VgnVCM2000000c205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,1.0,MADRID,MADRID,28041.0,LOS ROSALES,VILLAVERDE,441255.0,4467101.0,40.35239211569256,-3.691771736219469
5993732,Parque Plaza de España,,No especificado,"Metro: Plaza España (línea 2 y 3) Bus: 1, 2, 44, 74, C  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5021544198be210VgnVCM2000000c205a0aRCRD,ESPAÑA,PLAZA,V,20.0,MADRID,MADRID,28008.0,ARGUELLES,MONCLOA-ARAVACA,439631.0,4475032.0,40.42372251184839,-3.711657734050852
5985750,Parque Quinta de los Molinos,De 6:30 a 22 horas (durante todo el año),Zonas de mayores Instalaciones deportivas,"Metro: Suanzes (línea 5) Bus: 77, 104, 105, L5  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e0264a7f259e210VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,V,527.0,MADRID,MADRID,28027.0,EL SALVADOR,SAN BLAS-CANILLEJAS,446935.0,4476935.0,40.44245748722783,-3.6217095632137375
10966231,Parque Ramírez de Prado,,Instalaciones Deportivas: Cancha de baloncesto,"Metro: Delicias (línea 3)  Bus: 8, 102, 152, N11, N13  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bbb8ebbc762b610VgnVCM1000001d4a900aRCRD,RAMIREZ DE PRADO,CALLE,V,2.0,MADRID,MADRID,28045.0,DELICIAS,ARGANZUELA,441489.0,4472308.0,40.39932569185547,-3.6894842200951024
5963656,Parque Roma,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas,"Metro: Saínz de Baranda (línea 6 y 9) Autobús: 30 , 56 , 143, 215  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=675e280d37e2e210VgnVCM1000000b205a0aRCRD,JUAN ESPLANDIU,CALLE,V,4.0,MADRID,MADRID,28007.0,ESTRELLA,RETIRO,443786.0,4474188.0,40.41641041087398,-3.662606100328213
5995523,Parque Salvador de Madariaga,,Zonas infantiles Instalaciones deportivas,"Bus: 21 , 48 , 53  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f610b32d9be210VgnVCM2000000c205a0aRCRD,SALVADOR DE MADARIAGA,CALLE,V,9.0,MADRID,MADRID,28027.0,SAN PASCUAL,CIUDAD LINEAL,444268.0,4476735.0,40.439387584092685,-3.65714841286524
5985083,Parque San Blas. El Paraíso,,Zonas infantiles Zonas de mayores Instalaciones deportivas Auditorios Reloj de sol Fuentes ornamentales,"Metro: Simancas (línea 7) Bus: 38, 109 y L7  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9967511f3649e210VgnVCM2000000c205a0aRCRD,ARCENTALES,AVENIDA,V,4.0,MADRID,MADRID,28037.0,HELLIN,SAN BLAS-CANILLEJAS,447225.0,4475668.0,40.42996840999023,-3.622184001035289
5963115,Parque San José de Calasanz,,Zona Infantil,"Bus: 2, 16, 61, 202  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7898311dbbd2e210VgnVCM2000000c205a0aRCRD,JOAQUIN MARIA LOPEZ,CALLE,V,39.0,MADRID,MADRID,28015.0,GAZTAMBIDE,CHAMBERI,439395.0,4476576.0,40.43761436823094,-3.714586774303988
5995933,Parque San Juan Bautista,,Zonas infantiles Instalaciones deportivas,"Bus: 53  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=816eec727cdbe210VgnVCM2000000c205a0aRCRD,AGASTIA,CALLE,V,87.0,MADRID,MADRID,28043.0,SAN JUAN BAUTISTA,CIUDAD LINEAL,444384.0,4478056.0,40.451304609076615,-3.655896497411837
6010395,Parque Sancho Dávila,,Zonas infantiles,"Metro: Ventas (línea 2 y 5) Bus: 12  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6926a3575e2ee210VgnVCM2000000c205a0aRCRD,AMERICA ESPAÑOLA,PLAZA,V,4.0,MADRID,MADRID,28028.0,FUENTE DEL BERRO,SALAMANCA,443866.0,4475639.0,40.42949627920971,-3.6617795915510434
5997450,Parque Santa Eugenia,,Zonas infantiles Instalaciones deportivas,"Bus: 58 , 63 , N9 , 145  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db73abd0991ce210VgnVCM1000000b205a0aRCRD,Cerro Almodóvar,CALLE,V,1.0,MADRID,MADRID,28031.0,SANTA EUGENIA,VILLA DE VALLECAS,448352.0,4470258.0,40.38131130575197,-3.608459149580722
5990397,Parque Santa Rita,,Zonas infantiles Zonas caninas - Instalaciones deportivas,"Bus: 34  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2fefb42fb4ae210VgnVCM2000000c205a0aRCRD,ALBA DE TORMES,CALLE,V,2.0,MADRID,MADRID,28025.0,PUERTA BONITA,CARABANCHEL,436950.0,4470094.0,40.379040097900265,-3.742770522229555
5983453,Parque Segura,,Zonas infantiles. Zonas de mayores. Zonas caninas. Circuito deportivo,"Bus: 60  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6105a8a5118e210VgnVCM1000000b205a0aRCRD,SEGURA,CALLE,V,5.0,MADRID,MADRID,28041.0,ORCASITAS,USERA,439223.0,4468850.0,40.36801139459264,-3.715877017285581
5978156,Parque Soto de Entrevías,,Zonas caninas. Puntos de información ambiental,"Bus:  102, 111  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa18e6b39707e210VgnVCM1000000b205a0aRCRD,ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.,CARRETERA,V,9.0,MADRID,MADRID,28053.0,ENTREVIAS,PUENTE DE VALLECAS,442697.0,4469773.0,40.376563359161366,-3.675043967167776
5997775,Parque Urpisa,,No especificado,"Bus: 54, 58, 103, 142 y N9 Metro: Villa de Vallecas (línea 1)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d36f8ffa023ce210VgnVCM1000000b205a0aRCRD,VASARES,CAMINO,V,2.0,MADRID,MADRID,28031.0,CASCO H.VALLECAS,VILLA DE VALLECAS,447404.0,4470439.0,40.38289158525453,-3.619641837988416
6451784,Parque Valdebernardo Este,,Zonas infantiles Instalaciones deportivas,"Metro: Valdebernardo (línea 9) Bus: 71  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd7e544ed3d97310VgnVCM2000000c205a0aRCRD,CORDEL DE PAVONES,CALLE,V,2.0,MADRID,MADRID,28032.0,CASCO H.VICALVARO,VICALVARO,447581.0,4472644.0,40.4027578376722,-3.617738099849234
6003192,Parque Valle de Enmedio,,Zonas infantiles Instalaciones deportivas Zonas de petancas y patinaje,"Bus: 64 Metro: Lacoma (línea 7)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86803c95f87de210VgnVCM1000000b205a0aRCRD,MIRADOR DE LA REINA,CALLE,V,22.0,MADRID,MADRID,28035.0,MIRASIERRA,FUENCARRAL-EL PARDO,438663.0,4482311.0,40.48922371593969,-3.7237594350747134
5997881,Parque Vallecas Villa,,Zonas infantiles Zonas caninas Instalaciones deportivas Fuente ornamental,"Bus: 54, 103, 142 y N9 Metro: Congosto (línea 1)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e83b9805833ce210VgnVCM1000000b205a0aRCRD,BABILAFUENTE,CALLE,V,2.0,MADRID,MADRID,28031.0,CASCO H.VALLECAS,VILLA DE VALLECAS,447039.0,4469253.0,40.37217516332789,-3.62384308326436
5983786,Parque Vandel,,Zonas infantiles,"Bus: 32  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=236dc11457f8e210VgnVCM2000000c205a0aRCRD,MOLINA DE SEGURA,CALLE,V,10.0,MADRID,MADRID,28030.0,MARROQUINA,MORATALAZ,445952.0,4472896.0,40.4049148503112,-3.636955454805149
5981878,Parque Virgen de la Esperanza,,Zonas infantiles Instalaciones deportivas,"Bus: 22 , 76 , 79  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73aba8be5ab7e210VgnVCM2000000c205a0aRCRD,ANOETA,CALLE,V,45.0,MADRID,MADRID,28041.0,LOS ANGELES,VILLAVERDE,440471.0,4466956.0,40.35103021559652,-3.7010015933831006
5968415,Parque de Alfonso XIII,,Zonas infantiles Instalaciones deportivas,"Bus: 52  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45a10c3e4f74e210VgnVCM2000000c205a0aRCRD,ALFONSO XIII,AVENIDA,V,136.0,MADRID,MADRID,28016.0,NUEVA ESPAÑA,CHAMARTIN,443267.0,4479019.0,40.45990434942118,-3.669142805075655
